Node_ID,Primary_Street,Secondary_Street,Morphological_Clutter,Altitude_m,Latitude,Longitude,Serving_GW_ID,RSSI_dBm,Status
1068,Camilo Ponce,Galo Plaza,Dense Urban,2695,-1.259673,-78.6261925,6,-68.79,CONNECTED
1069,Camilo Ponce,Juan Jose Flores,Dense Urban,2693,-1.2588062,-78.6262837,6,-88.94,CONNECTED
1070,Camilo Ponce,Luis Cordero,Dense Urban,2693,-1.2585731,-78.6263101,6,-93.86,CONNECTED
1071,Camilo Ponce,Luis Larrea Alban,Dense Urban,2699,-1.2616629,-78.6263666,6,-108.42,CONNECTED
1072,Camilo Ponce,Placido Camamaño,Dense Urban,2694,-1.2594742,-78.6261875,6,-17.68,CONNECTED
1073,Camilo Ponce,Zopozopangui,Dense Urban,2689,-1.2581305,-78.6264238,6,-100.57,CONNECTED
1074,Camino del Rey,Cerro Hermoso,Dense Urban,2592,-1.2437849,-78.6183532,13,-101.4,CONNECTED
1075,Camino del Rey,Chaupiloma,Residential,2597,-1.2475888,-78.6169486,13,-87.6,CONNECTED
1076,Camino del Rey,Colonche,Dense Urban,2589,-1.2433689,-78.6184313,13,-99.84,CONNECTED
1077,Camino del Rey,Cordillera Occidental,Dense Urban,2585,-1.2446224,-78.6181607,13,-125.29,CONNECTED
1078,Camino del Rey,Curiquingue,Dense Urban,2586,-1.2448653,-78.6180811,13,-126.59,CONNECTED
1079,Camino del Rey,Española,Residential,2594,-1.2484014,-78.616608,13,-89.82,CONNECTED
1080,Camino del Rey,Floreana,Dense Urban,2576,-1.2387276,-78.6195022,11,-127.96,CONNECTED
1081,Camino del Rey,Las Coordilleras,Residential,2590,-1.2465057,-78.6174026,13,-84.01,CONNECTED
1082,Camino del Rey,Llimpe,Dense Urban,2578,-1.2380728,-78.6196343,11,-128.1,CONNECTED
1083,Camino del Rey,Loma Redonda,Dense Urban,2586,-1.2452145,-78.6179375,13,-128.98,CONNECTED
1084,Camino del Rey,Montes del Cajas,Dense Urban,2591,-1.2429353,-78.6185132,13,-99.88,CONNECTED
1085,Camino del Rey,Napo Galeras,Dense Urban,2590,-1.2412484,-78.6188589,13,-109.35,CONNECTED
1086,Camino del Rey,Pasaje Miñarica,Dense Urban,2586,-1.2399716,-78.6192299,11,-128.13,CONNECTED
1087,Camino del Rey,Quispicacha,Dense Urban,2589,-1.2405496,-78.6190524,13,-113.19,CONNECTED
1088,Camino del Rey,Sagatoa,Residential,2586,-1.2460678,-78.6175862,11,-97.83,CONNECTED
1089,Camino del Rey,Sumaco,Residential,2586,-1.2457688,-78.6177097,11,-97.47,CONNECTED
1090,Camino del Rey,Teligote,Dense Urban,2585,-1.2396815,-78.619319,11,-127.99,CONNECTED
1091,Camino del Rey,Unnamed Road,Dense Urban,2576,-1.2384782,-78.6195364,11,-128.03,CONNECTED
1092,Camino del Rey,Verdeloma,Dense Urban,2593,-1.2417264,-78.6187081,13,-106.58,CONNECTED
1093,Cantoc,Epiclachima,Dense Urban,2652,-1.2508335,-78.626333,9,-120.08,CONNECTED
1094,Cantoc,Imbabura,Dense Urban,2649,-1.2500143,-78.6264934,9,-121.07,CONNECTED
1095,Cantoc,Latacunga,Dense Urban,2660,-1.251318,-78.6261795,9,-119.5,CONNECTED
1096,Capac,Imbabura,Dense Urban,2656,-1.2515838,-78.628884,9,-127.57,CONNECTED
1097,Capac,Lloque Yupangui,Dense Urban,2651,-1.250694,-78.6294278,9,-128.79,CONNECTED
1098,Capac,Los Incas,Dense Urban,2649,-1.2505561,-78.6295401,2,-116.34,CONNECTED
1099,Capac,Paltas,Dense Urban,2660,-1.2521542,-78.628523,9,-126.87,CONNECTED
1100,Capac,Saraguros,Dense Urban,2654,-1.2511469,-78.6291558,9,-128.16,CONNECTED
1101,Capac Yupanqui,Imbabura,Dense Urban,2650,-1.2500695,-78.6267111,9,-121.76,CONNECTED
1102,Capac Yupanqui,Los Incas,Dense Urban,2646,-1.24901,-78.6272,2,-119.52,CONNECTED
1103,Capac Yupanqui,Quilliscacha,Dense Urban,2645,-1.248484,-78.627418,2,-118.02,CONNECTED
1104,Caracas,Cochabamba,Residential,2495,-1.2464838,-78.6080986,5,-98.03,CONNECTED
1105,Caracas,Managua,Residential,2499,-1.2465055,-78.607504,5,-78.63,CONNECTED
1106,Caracas,Río de Janeiro,Residential,2481,-1.2465812,-78.609331,5,-105.38,CONNECTED
1107,Caracas,Unnamed Road,Residential,2497,-1.2465042,-78.6076543,5,-78.84,CONNECTED
1108,Caracas,Unnamed Road,Residential,2498,-1.246505,-78.6075597,5,-78.7,CONNECTED
1109,Caracas,Unnamed Road,Residential,2502,-1.2465077,-78.6072622,5,-78.39,CONNECTED
1110,Caran XI,Chaquitinta,Dense Urban,2669,-1.256467,-78.6308086,4,-123.12,CONNECTED
1111,Caranquis,Huancavilcas,Dense Urban,2646,-1.2489521,-78.6288534,2,-112.45,CONNECTED
1112,Caranquis,Paccha,Dense Urban,2643,-1.248738,-78.628321,2,-114.46,CONNECTED
1113,Carchi,Loja,Dense Urban,2601,-1.2434285,-78.6245475,13,-121.35,CONNECTED
1114,Carchi,Pichincha Baja,Dense Urban,2607,-1.2437399,-78.6243041,13,-120.54,CONNECTED
1115,Cardinette,Mitad del Mundo,Residential,2647,-1.260959,-78.609872,9,-103.28,CONNECTED
1116,Carihuayrazo,Cayambe,Dense Urban,2608,-1.2405195,-78.621444,13,-115.39,CONNECTED
1117,Carihuayrazo,Cotacachi,Dense Urban,2604,-1.2401594,-78.6220662,13,-118.28,CONNECTED
1118,Carihuayrazo,Iliniza,Dense Urban,2604,-1.2417268,-78.6229807,13,-116.8,CONNECTED
1119,Carihuayrazo,Iliniza,Dense Urban,2605,-1.2417767,-78.6228861,13,-116.31,CONNECTED
1120,Carihuayrazo,Sangay,Dense Urban,2602,-1.2404146,-78.6227286,13,-119.22,CONNECTED
1121,Carlos Arosemena,Isidro Ayora,Dense Urban,2692,-1.2585428,-78.6254367,6,-98.39,CONNECTED
1122,Carlos Montufar,Mauricio Echanique,Residential,2659,-1.261792,-78.615269,1,-80.43,CONNECTED
1123,Cartagena,Cártago,Dense Urban,2554,-1.2308287,-78.6067542,7,-115.75,CONNECTED
1124,Cartagena,Potosí,Dense Urban,2554,-1.2296519,-78.603537,7,-17.68,CONNECTED
1125,Cartagena,Salta,Dense Urban,2560,-1.2300066,-78.6044946,7,-95.8,CONNECTED
1126,Cartagena,Unnamed Road,Dense Urban,2562,-1.2305585,-78.6059687,7,-111.17,CONNECTED
1127,Casahuala (Casamuala),Eugenio Espejo,Dense Urban,2589,-1.2428106,-78.6238409,11,-116.19,CONNECTED
1128,Catesismo PG,La Heroina,Residential,2523,-1.2272287,-78.6249556,5,-109.68,CONNECTED
1129,Cazadores,Diego Donoso,Dense Urban,2676,-1.2557364,-78.6208352,1,-122.92,CONNECTED
1130,Cazadores,José García,Dense Urban,2679,-1.2559547,-78.6211396,1,-123.21,CONNECTED
1131,Cazadores,José Mires,Dense Urban,2674,-1.2554832,-78.6204821,1,-122.68,CONNECTED
1132,Cazadores,José de Antepara,Dense Urban,2681,-1.2570687,-78.622693,1,-125.54,CONNECTED
1133,Cazadores,Letamendi,Dense Urban,2672,-1.2549665,-78.6197662,1,-122.55,CONNECTED
1134,Cazadores,Manuel Zambrano,Dense Urban,2680,-1.2566896,-78.6221644,1,-124.62,CONNECTED
